isDGA,domain,host,subclass
dga,cauoju1reahcy9qm1dh11d7qk5,cauoju1reahcy9qm1dh11d7qk5.com,newgoz
dga,18w75bswoy1w31qqpktn1ww07jb,18w75bswoy1w31qqpktn1ww07jb.net,gameoverdga
legit,electronicsforu,electronicsforu.com,alexa
dga,kg3f4dwiibs7svnv8z1qv9a6z,kg3f4dwiibs7svnv8z1qv9a6z.org,gameoverdga
legit,younetco,younetco.com,alexa
legit,computerspeedoptimizer,computerspeedoptimizer.com,alexa
legit,obconline,obconline.co.in,alexa
legit,fussballemotionen,fussballemotionen.de,alexa
legit,scholarshipstimes,scholarshipstimes.com,legit
dga,rpjrspbinbatbunxcxfuciq,rpjrspbinbatbunxcxfuciq.ru,goz
legit,alacrastore,alacrastore.com,alexa
legit,reduser,reduser.net,alexa
legit,afspraakjes,afspraakjes.com,alexa
dga,hcwxqgboyhsfpv,hcwxqgboyhsfpv.ru,cryptolocker
dga,anfyokbvkouxx,anfyokbvkouxx.ru,cryptolocker
legit,tunegenie,tunegenie.com,legit
legit,botextra,botextra.com,legit
dga,gnbrwtgb,gnbrwtgb.pw,necurs
dga,kkomdfsptmtqpd,kkomdfsptmtqpd.ms,necurs
dga,smxaaofedanvmdquxv,smxaaofedanvmdquxv.pw,necurs
legit,spielen,spielen.de,legit
legit,portugalio,portugalio.com,alexa
legit,sageone,sageone.com,alexa
legit,freescore360,freescore360.com,alexa
dga,iztscudijknemqceazlzpxgvwdq,iztscudijknemqceazlzpxgvwdq.ru,goz
legit,stumble-upon,stumble-upon.com,legit
legit,zhixintuan,zhixintuan.com,alexa
dga,1m707cb19zf3a055o3fy1eeny6z,1m707cb19zf3a055o3fy1eeny6z.biz,newgoz
legit,gigantti,gigantti.fi,alexa
legit,sexstoriespost,sexstoriespost.com,legit
legit,gunaxin,gunaxin.com,legit
dga,o8462yml2pqobf1bavrji8wt,o8462yml2pqobf1bavrji8wt.net,newgoz
legit,blueyonder,blueyonder.co.uk,alexa
dga,tqnikdiocbrwm,tqnikdiocbrwm.ru,cryptolocker
legit,fuyuanweb,fuyuanweb.net,alexa
dga,tnbrydxcqkohw,tnbrydxcqkohw.ru,cryptolocker
dga,yoqtoceewexasnv,yoqtoceewexasnv.ru,cryptolocker
legit,tiscali,tiscali.it,alexa
dga,orhgaftsmnvsjflndizdawu,orhgaftsmnvsjflndizdawu.ru,goz
dga,mosthome,mosthome.net,nivdort
dga,unkbctnotofetnx,unkbctnotofetnx.ru,cryptolocker
legit,domainindex,domainindex.com,alexa
dga,nqbcuxspdupju,nqbcuxspdupju.ru,cryptolocker
dga,sqvxx41xm9ple17zvyw69qxys,sqvxx41xm9ple17zvyw69qxys.net,gameoverdga
legit,hometechproducts,hometechproducts.com,alexa
dga,gfpcpakqcfbv,gfpcpakqcfbv.co.uk,cryptolocker
dga,1xmnommuqxurieu7kybpbio8,1xmnommuqxurieu7kybpbio8.com,newgoz
legit,booksamillion,booksamillion.com,alexa
dga,grouponly,grouponly.net,nivdort
dga,pybbteevwgsl,pybbteevwgsl.ru,cryptolocker
legit,jarchi,jarchi.ir,alexa
legit,autopartoo,autopartoo.com,legit
dga,qbntmosegnmstgm,qbntmosegnmstgm.org,cryptolocker
dga,drfyjxdplgco,drfyjxdplgco.ru,cryptolocker
legit,qfsky,qfsky.com,alexa
dga,casefish,casefish.net,nivdort
legit,webflow,webflow.com,alexa
legit,lovefuckk,lovefuckk.com,legit
legit,misscoquines,misscoquines.com,legit
dga,xlrljrmrlepqjd,xlrljrmrlepqjd.ru,cryptolocker
dga,ojtorqyhcluxkpx,ojtorqyhcluxkpx.ru,cryptolocker
legit,surftown,surftown.fr,legit
dga,igtgdadxocqcqa,igtgdadxocqcqa.co.uk,cryptolocker
dga,35f661fef5e631054a34a66c375a5361,35f661fef5e631054a34a66c375a5361.org,bamital
legit,mivo,mivo.com,alexa
dga,ceefb373e1fc2f595e94b16b188ec97e,ceefb373e1fc2f595e94b16b188ec97e.org,bamital
dga,1mrpzgt1e2g3a1p1z9f812sop7d,1mrpzgt1e2g3a1p1z9f812sop7d.net,gameoverdga
dga,nzrwslbtwvoxyxlnztfizvwdacmbq,nzrwslbtwvoxyxlnztfizvwdacmbq.ru,goz
dga,ymjujrwihnad,ymjujrwihnad.com,necurs
legit,renewableenergyworld,renewableenergyworld.com,alexa
legit,gazeteport,gazeteport.com.tr,alexa
legit,kyokugen,kyokugen.info,alexa
legit,aviny,aviny.com,alexa
dga,xckcuxtbxinl,xckcuxtbxinl.ru,cryptolocker
dga,hujjkiohpeml,hujjkiohpeml.ru,cryptolocker
legit,ecfriend,ecfriend.com,legit
legit,finestquotes,finestquotes.com,legit
legit,bestbuy-world,bestbuy-world.com,legit
dga,lslieomqlieqh,lslieomqlieqh.ru,cryptolocker
dga,1kdn83gid7us6nh5o851p5rhk8,1kdn83gid7us6nh5o851p5rhk8.net,gameoverdga
legit,suumo,suumo.jp,alexa
dga,mdddogjdfghjyw,mdddogjdfghjyw.ru,cryptolocker
legit,ademails,ademails.com,legit
dga,ytbuxtgovetvjk,ytbuxtgovetvjk.org,cryptolocker
legit,jchere,jchere.com,alexa
legit,viajenaviagem,viajenaviagem.com,alexa
dga,koppcowhexrrevd,koppcowhexrrevd.net,cryptolocker
dga,pmeubsejhpiv,pmeubsejhpiv.ru,cryptolocker
legit,justdial,justdial.com,alexa
legit,sportakhbar,sportakhbar.com,alexa
legit,dmm,dmm.co.jp,alexa
dga,23p4jz14hlu431gzqa629rssfa,23p4jz14hlu431gzqa629rssfa.org,newgoz
dga,qyrvjlisrwxt,qyrvjlisrwxt.ru,cryptolocker
legit,pintuan,pintuan.com,legit
legit,sexyswingertube,sexyswingertube.com,legit
legit,timeslive,timeslive.co.za,alexa
legit,dromadaire,dromadaire.com,legit
legit,playbuzz,playbuzz.com,alexa
legit,charite,charite.de,legit
legit,d1xz,d1xz.net,alexa
legit,memuruz,memuruz.net,legit
legit,lexis,lexis.com,alexa
dga,wrongmarry,wrongmarry.net,nivdort
dga,ciltkkhrtonyc,ciltkkhrtonyc.org,cryptolocker
dga,lupmyyyqgrro,lupmyyyqgrro.ru,cryptolocker
legit,preciodolarblue,preciodolarblue.com.ar,legit
dga,yghhdqrlhjgj,yghhdqrlhjgj.ru,cryptolocker
dga,9q2ud5ukck12bitj26ip8md,9q2ud5ukck12bitj26ip8md.net,newgoz
legit,booktrib,booktrib.com,legit
legit,talkbiznow,talkbiznow.com,legit
legit,inkally,inkally.com,alexa
dga,kgkcudgikpw,kgkcudgikpw.net,necurs
dga,mxuicrliovyymcn,mxuicrliovyymcn.ru,cryptolocker
legit,ohozaa,ohozaa.com,alexa
legit,fueleconomy,fueleconomy.gov,alexa
legit,123456,123456.cn,alexa
legit,cofinoga,cofinoga.fr,legit
legit,wtf,wtf.nl,alexa
dga,headcloth,headcloth.net,nivdort
legit,imf,imf.org,alexa
dga,ljuksgvwplfhofofvkpbfztwsgud,ljuksgvwplfhofofvkpbfztwsgud.ru,goz
dga,llddnnbdomueb,llddnnbdomueb.info,cryptolocker
dga,f4b3785714b25d899757377d69bbfd94,f4b3785714b25d899757377d69bbfd94.org,bamital
dga,34fyk41mb2qql2wxiiao1no8i,34fyk41mb2qql2wxiiao1no8i.com,newgoz
legit,shop123,shop123.com.tw,alexa
dga,rrcwjtftjqqciwo,rrcwjtftjqqciwo.info,cryptolocker
dga,cebglrphwvtcc,cebglrphwvtcc.ru,cryptolocker
dga,mtxrtujlofpy,mtxrtujlofpy.ru,cryptolocker
dga,threewild,threewild.net,nivdort
legit,profesorenlinea,profesorenlinea.cl,alexa
dga,1ncvd1l1revd6n1xeldl6zgpgsw,1ncvd1l1revd6n1xeldl6zgpgsw.com,newgoz
legit,heizoel24,heizoel24.ch,legit
dga,tefgnimujwgmdji,tefgnimujwgmdji.ru,cryptolocker
dga,jxvakacgebtfgi,jxvakacgebtfgi.ru,cryptolocker
dga,fikwzp18q4lgoxjzpfxc4matm,fikwzp18q4lgoxjzpfxc4matm.biz,gameoverdga
dga,3201a6c79f87cf1c88cdc8640a27fe92,3201a6c79f87cf1c88cdc8640a27fe92.org,bamital
dga,lucxfnixjgqxmat,lucxfnixjgqxmat.ru,cryptolocker
legit,libertyreserve,libertyreserve.com,legit
legit,momoyoyo,momoyoyo.com,alexa
legit,herchannel,herchannel.com,alexa
legit,utkonos,utkonos.ru,alexa
legit,winealign,winealign.com,legit
legit,brandrepublic,brandrepublic.com,alexa
dga,wqttqudxgambesi,wqttqudxgambesi.ru,cryptolocker
dga,jrxutxkmvwthd,jrxutxkmvwthd.co.uk,cryptolocker
dga,ovxsolcxoamgiyhemlizjozzli,ovxsolcxoamgiyhemlizjozzli.ru,goz
legit,gravityrd-services,gravityrd-services.com,legit
dga,jlbgixadybtenhx,jlbgixadybtenhx.ru,cryptolocker
legit,dessouscheri,dessouscheri.com,legit
dga,dcohipwybrmpxv,dcohipwybrmpxv.ru,cryptolocker
legit,micksgarage,micksgarage.com,legit
legit,99btgongchang,99btgongchang.net,legit
legit,shozaioh,shozaioh.com,alexa
legit,arabmmo,arabmmo.com,legit
dga,1uv4ek21fbwt9zxkod1edeyx13,1uv4ek21fbwt9zxkod1edeyx13.net,gameoverdga
dga,lbacvetkiidfda,lbacvetkiidfda.ru,cryptolocker
legit,shopserve,shopserve.jp,alexa
legit,mega-mult,mega-mult.ru,legit
legit,ipromote,ipromote.com,legit
legit,ewtn,ewtn.com,alexa
legit,motherjones,motherjones.com,alexa
dga,elhdjothpntyrd,elhdjothpntyrd.ru,cryptolocker
dga,lodqrh12effr18attb710yz46p,lodqrh12effr18attb710yz46p.com,gameoverdga
legit,nfshost,nfshost.com,legit
legit,girlschase,girlschase.com,alexa
dga,dgiflpwkjkwufq,dgiflpwkjkwufq.ru,cryptolocker
legit,mobilenet,mobilenet.cz,legit
dga,98kfeeopkwf218zt2c8100nqcm,98kfeeopkwf218zt2c8100nqcm.org,newgoz
dga,guumvvxg,guumvvxg.tj,necurs
dga,bcstwobbdmywj,bcstwobbdmywj.com,cryptolocker
dga,hilqpjksdwehsgd,hilqpjksdwehsgd.ru,cryptolocker
dga,oahshfbmui,oahshfbmui.bz,necurs
dga,tdgeibinongasomzozkzsgwspjfy,tdgeibinongasomzozkzsgwspjfy.ru,goz
dga,1a0a4z77sjj5lp3tktal68lhu,1a0a4z77sjj5lp3tktal68lhu.biz,gameoverdga
dga,yalpwxerhbqwb,yalpwxerhbqwb.kz,necurs
dga,vmlrhugrheei,vmlrhugrheei.ru,cryptolocker
legit,cacoo,cacoo.com,alexa
dga,eywwnpehoin,eywwnpehoin.ru,necurs
dga,qplcfrquidphgcvkfbi,qplcfrquidphgcvkfbi.bit,necurs
legit,friv,friv.com,alexa
dga,1cju3r1dubi3gu4d27d11mvf5u,1cju3r1dubi3gu4d27d11mvf5u.biz,gameoverdga
legit,mojo-themes,mojo-themes.com,legit
legit,thefrisky,thefrisky.com,alexa
legit,qiulele,qiulele.com,alexa
dga,1ssnx2f7k4lnnar88f3b79c23,1ssnx2f7k4lnnar88f3b79c23.net,newgoz
legit,sesamestats,sesamestats.com,legit
dga,dtsidhufjcqb,dtsidhufjcqb.ru,cryptolocker
dga,wtsagurypvskhfl,wtsagurypvskhfl.ru,cryptolocker
legit,zabox,zabox.net,alexa
dga,d2z26l1hwl1uk7t6nqmlwvy3i,d2z26l1hwl1uk7t6nqmlwvy3i.com,gameoverdga
dga,trrueildejbnoik,trrueildejbnoik.biz,cryptolocker
legit,miniusa,miniusa.com,alexa
legit,cricket,cricket.com.au,alexa
dga,2jp7u33ix6dk23jzhi7sbqsn,2jp7u33ix6dk23jzhi7sbqsn.com,gameoverdga
legit,httpcn,httpcn.com,alexa
dga,1en8tt0bmh2tq1875gsxx6gzf7,1en8tt0bmh2tq1875gsxx6gzf7.com,gameoverdga
dga,nuxshxfprojd,nuxshxfprojd.ru,cryptolocker
legit,prorealtime,prorealtime.com,alexa
dga,tqeuivdrcepfjcg,tqeuivdrcepfjcg.ru,cryptolocker
dga,tdspwbrtjrywhrv,tdspwbrtjrywhrv.ru,cryptolocker
dga,qygabfbiyyirtha,qygabfbiyyirtha.ru,cryptolocker
legit,doncrowther,doncrowther.com,legit
legit,qapa,qapa.fr,alexa
legit,lws,lws.fr,alexa
legit,plugrush,plugrush.com,alexa
legit,vsuch,vsuch.com,alexa
dga,mlvtdtmxaqbl,mlvtdtmxaqbl.ru,cryptolocker
legit,sarjanaku,sarjanaku.com,legit
dga,8w5grv12w7sjqd26dyh1qru1w5,8w5grv12w7sjqd26dyh1qru1w5.biz,gameoverdga
legit,polarmobile,polarmobile.com,legit
legit,adlucent,adlucent.com,legit
dga,2rry0d5hii3r13np6gxj5qqo9,2rry0d5hii3r13np6gxj5qqo9.com,gameoverdga
legit,stopforumspam,stopforumspam.com,alexa
dga,opgkkabocctlb,opgkkabocctlb.ru,cryptolocker
legit,scorebig,scorebig.com,legit
legit,buenaporno,buenaporno.com,legit
legit,asap,asap.com.tw,alexa
legit,urbanislandz,urbanislandz.com,alexa
legit,milanuncios,milanuncios.com,alexa
legit,cougarmessenger,cougarmessenger.com,alexa
legit,aydinlikgazete,aydinlikgazete.com,alexa
dga,doimcaoiusp,doimcaoiusp.ms,necurs
legit,dir-submitter,dir-submitter.info,legit
legit,emthemes,emthemes.com,alexa
legit,51taonan,51taonan.com,legit
legit,buyingiq,buyingiq.com,alexa
legit,pixelentity,pixelentity.com,alexa
dga,onxsvsnbdyjukwofisopnpvnzon,onxsvsnbdyjukwofisopnpvnzon.ru,goz
legit,mshcdn,mshcdn.com,alexa
dga,tufomgucxbxqvut,tufomgucxbxqvut.ru,cryptolocker
dga,yfpyuxjbicuogyw,yfpyuxjbicuogyw.ru,cryptolocker
legit,freedomworks,freedomworks.org,legit
dga,tabnxsdeximr,tabnxsdeximr.info,cryptolocker
dga,qjduykrpuhxc,qjduykrpuhxc.ru,cryptolocker
legit,tiaohao,tiaohao.com,legit
legit,expertsacademy,expertsacademy.com,legit
dga,pfctqnvpoyrjqu,pfctqnvpoyrjqu.ru,cryptolocker
legit,duowan,duowan.com,alexa
dga,khvkxofjdmdvwto,khvkxofjdmdvwto.ru,cryptolocker
dga,xghwhweugyqqs,xghwhweugyqqs.ru,cryptolocker
dga,c63cd0a4630488a9539a884905d5d63c,c63cd0a4630488a9539a884905d5d63c.org,bamital
dga,wlhkqwjvharv,wlhkqwjvharv.ru,cryptolocker
dga,uvcvoflerbalkqccva,uvcvoflerbalkqccva.biz,necurs
dga,bydaleypexggghiwfji,bydaleypexggghiwfji.cm,necurs
legit,tipsteacher,tipsteacher.com,legit
legit,le360,le360.ma,alexa
legit,ankawa,ankawa.com,alexa
dga,wyacecalwyottu,wyacecalwyottu.ru,cryptolocker
legit,tentaculos,tentaculos.net,legit
legit,360webcache,360webcache.com,legit
legit,earning,earning-surf.com,alexa
legit,armilit,armilit.ru,legit
legit,jeancoutu,jeancoutu.com,legit
legit,ezsubmitdirectorystore,ezsubmitdirectorystore.com,legit
dga,fnuoucemsoqd,fnuoucemsoqd.ru,cryptolocker
dga,amhordnvgihajzfibwoxonfq,amhordnvgihajzfibwoxonfq.ru,goz
dga,uulqvcscanyiado,uulqvcscanyiado.nu,necurs
dga,sqvqufjnhwumuv,sqvqufjnhwumuv.ru,cryptolocker
dga,quickhope,quickhope.net,nivdort
dga,lnfnhuxowsy,lnfnhuxowsy.ac,necurs
dga,gladfell,gladfell.net,nivdort
dga,1kwaozvlmi4gx1c9it3214azfrm,1kwaozvlmi4gx1c9it3214azfrm.net,newgoz
legit,phonegg,phonegg.com,legit
dga,wgevxcxtnkyypmf,wgevxcxtnkyypmf.ru,cryptolocker
legit,popularhyip,popularhyip.com,legit
dga,wjf6c8130pmga1ru3tky1im426x,wjf6c8130pmga1ru3tky1im426x.org,newgoz
dga,fdxoaxkjabreims,fdxoaxkjabreims.ru,cryptolocker
legit,kaiserhealthnews,kaiserhealthnews.org,legit
legit,chateagratis,chateagratis.net,alexa
dga,kdp7l5hvfu8r1xeqge8k7wa1r,kdp7l5hvfu8r1xeqge8k7wa1r.org,newgoz
legit,rudemom,rudemom.com,legit
legit,machine365,machine365.com,legit
legit,thirtyonetoday,thirtyonetoday.com,alexa
legit,ceocio,ceocio.com.cn,alexa
dga,iirqbxhqjycohe,iirqbxhqjycohe.ru,cryptolocker
dga,cpfwjwfn,cpfwjwfn.kz,necurs
dga,arivehouse,arivehouse.net,nivdort
dga,yttvavlrcttfrmbtycbqe,yttvavlrcttfrmbtycbqe.bit,necurs
dga,7kbxi9tdrypm1wprw11137wdta,7kbxi9tdrypm1wprw11137wdta.biz,gameoverdga
dga,ruwcuogwyngrcy,ruwcuogwyngrcy.ru,cryptolocker
legit,18p2p,18p2p.com,alexa
dga,fsdypyffcwnfv,fsdypyffcwnfv.ru,cryptolocker
legit,babyboomerpeoplemeet,babyboomerpeoplemeet.com,legit
legit,careerconfidential,careerconfidential.com,legit
dga,18n2j3p1ftff5u1ba9qpa1xj35mw,18n2j3p1ftff5u1ba9qpa1xj35mw.net,newgoz
dga,cojlxsajvkp,cojlxsajvkp.ki,necurs
dga,egwjuydihdh517yy0upltotoc,egwjuydihdh517yy0upltotoc.net,gameoverdga
legit,agoramt,agoramt.com.br,alexa
dga,pumlsap4r2fnzgmr87ot7us9,pumlsap4r2fnzgmr87ot7us9.net,newgoz
dga,bmvr4d1lnr6bu1y85fh1m7qm2w,bmvr4d1lnr6bu1y85fh1m7qm2w.com,newgoz
dga,thisfeel,thisfeel.net,nivdort
legit,gatesnotes,gatesnotes.com,alexa
dga,fenvobyjrrjj,fenvobyjrrjj.org,necurs
legit,ulive,ulive.com,alexa
legit,qlife,qlife.jp,alexa
dga,1x8jdmd7bdbpl2oktu61iilbza,1x8jdmd7bdbpl2oktu61iilbza.org,gameoverdga
legit,targetingnow,targetingnow.com,legit
legit,herculist,herculist.com,alexa
legit,tuesdaymorning,tuesdaymorning.com,legit
dga,1s8z8lg1jtvr1ajlf2kuiyvg6n,1s8z8lg1jtvr1ajlf2kuiyvg6n.com,newgoz
dga,irvaphhklwolfuhmxw,irvaphhklwolfuhmxw.ki,necurs
dga,xlubmhcengwhxx,xlubmhcengwhxx.ru,cryptolocker
dga,ygebiapcxdocn,ygebiapcxdocn.su,necurs
legit,hostingfarms,hostingfarms.com,legit
legit,uslegalforms,uslegalforms.com,legit
legit,arredamento,arredamento.it,legit
dga,39a7882649d00c5784fe70be7c34263d,39a7882649d00c5784fe70be7c34263d.org,bamital
dga,yvtpehplvugbhyc,yvtpehplvugbhyc.ru,cryptolocker
dga,mbbaegsshkjn,mbbaegsshkjn.biz,necurs
dga,k8lahv1rkf1491c0thq4w5jip8,k8lahv1rkf1491c0thq4w5jip8.org,gameoverdga
legit,pricerunner,pricerunner.com,alexa
dga,vmcmlrmmwokmcb,vmcmlrmmwokmcb.ru,cryptolocker
legit,womenshealthmag,womenshealthmag.com,alexa
dga,1uboyk7web5olgizywn1xbdeyf,1uboyk7web5olgizywn1xbdeyf.biz,newgoz
dga,rxdhejmmjmudb,rxdhejmmjmudb.ru,cryptolocker
legit,nrelate,nrelate.com,alexa
legit,haitaotong,haitaotong.com,alexa
legit,ujipin,ujipin.com,alexa
dga,qnwmkguinlx,qnwmkguinlx.sh,necurs
legit,inilah,inilah.com,alexa
dga,mjcbahysxnsrlsc,mjcbahysxnsrlsc.biz,cryptolocker
legit,8teenies,8teenies.com,legit
dga,septemberlend,septemberlend.net,nivdort
dga,fb2bcb73a18ce6000db0a0871cbb00f9,fb2bcb73a18ce6000db0a0871cbb00f9.org,bamital
legit,funny-pictures-blog,funny-pictures-blog.com,legit
dga,vthfhyoldfnsj,vthfhyoldfnsj.co.uk,cryptolocker
dga,caseconsiderable,caseconsiderable.net,nivdort
dga,musicsound,musicsound.net,nivdort
dga,zbc98918mb88e1mly92hvt3yew,zbc98918mb88e1mly92hvt3yew.net,newgoz
legit,coolq8y,coolq8y.com,legit
legit,landbondcorten,landbondcorten.com,alexa
dga,lvchuzlijhmaecyhcedebqde,lvchuzlijhmaecyhcedebqde.ru,goz
dga,mfajnmkgbynfqbx,mfajnmkgbynfqbx.ru,cryptolocker
dga,bolk2r1hi4mjoc2y5rj1hm7erw,bolk2r1hi4mjoc2y5rj1hm7erw.biz,newgoz
dga,1jftvzu14hqetm1d5jlh3pitkob,1jftvzu14hqetm1d5jlh3pitkob.com,gameoverdga
dga,txxexioweidw,txxexioweidw.ru,cryptolocker
legit,xda-developers,xda-developers.com,legit
legit,fund123,fund123.cn,legit
dga,eydiwshwkwghqmzijjkvlvxptct,eydiwshwkwghqmzijjkvlvxptct.ru,goz
dga,ftsojwkpguraug,ftsojwkpguraug.ru,cryptolocker
dga,ojmbufqkyhlfxqgdqhmkjaipbhi,ojmbufqkyhlfxqgdqhmkjaipbhi.ru,goz
dga,gmbeyekovollhg,gmbeyekovollhg.ru,cryptolocker
dga,lwuhlrutkpawxjx,lwuhlrutkpawxjx.co.uk,cryptolocker
dga,s2qqlv1tddvbetphbircc9vcu,s2qqlv1tddvbetphbircc9vcu.net,newgoz
dga,cldyvfjmfgbn,cldyvfjmfgbn.ru,cryptolocker
legit,to,to-porno.com,alexa
legit,solidworks,solidworks.com,alexa
legit,infos-du-net,infos-du-net.com,legit
legit,bih,bih.nic.in,alexa
dga,cdfohgyxneof,cdfohgyxneof.ru,cryptolocker
dga,sfcglumodponh,sfcglumodponh.ru,cryptolocker
legit,gemplers,gemplers.com,legit
legit,viralangels,viralangels.com,alexa
legit,sndmktg,sndmktg.com,legit
legit,celebpornarchive,celebpornarchive.com,legit
dga,eojbsulfcakco,eojbsulfcakco.bit,necurs
legit,gemselect,gemselect.com,alexa
dga,vwgmiwoewhdw,vwgmiwoewhdw.ru,cryptolocker
legit,moonbasa,moonbasa.com,alexa
legit,tradingreviews,tradingreviews.net,alexa
dga,vdudirwehiyshkt,vdudirwehiyshkt.ru,cryptolocker
legit,joneslanglasalle,joneslanglasalle.com,legit
legit,imwealthbuilders,imwealthbuilders.com,legit
dga,oqhvnxwyndbmo,oqhvnxwyndbmo.org,cryptolocker
dga,bujivejygqnmdsq,bujivejygqnmdsq.ru,cryptolocker
dga,mvyqcpc,mvyqcpc.su,necurs
dga,xukkvxpvswfueyugxgytkgir,xukkvxpvswfueyugxgytkgir.ru,goz
dga,1hehbzf1ouv0txt5fa571p9nrx6,1hehbzf1ouv0txt5fa571p9nrx6.com,gameoverdga
legit,my-hosting-panel,my-hosting-panel.com,legit
dga,hxczxlfdmmxxdyirhfqxgqkxg,hxczxlfdmmxxdyirhfqxgqkxg.ru,goz
legit,surveyrouter,surveyrouter.com,alexa
dga,eulrhxrnbxnfvofucnbxkfyhmx,eulrhxrnbxnfvofucnbxkfyhmx.ru,goz
legit,paid2saveclub,paid2saveclub.com,legit
legit,swellinfo,swellinfo.com,alexa
dga,mpyydchdrlyhuq,mpyydchdrlyhuq.net,cryptolocker
dga,dmgcobohmxkrjgr,dmgcobohmxkrjgr.ru,cryptolocker
legit,seorapidshare,seorapidshare.com,legit
dga,mqwntvhkwsax,mqwntvhkwsax.ru,cryptolocker
dga,1kuiq1q1gsqjvs1s16klt58679t,1kuiq1q1gsqjvs1s16klt58679t.net,gameoverdga
dga,bqnx3s13hh5rk1c7t9e8yns3j8,bqnx3s13hh5rk1c7t9e8yns3j8.com,gameoverdga
dga,xqoyefacfeclv,xqoyefacfeclv.ru,cryptolocker
dga,ougrjoxfkaxnu,ougrjoxfkaxnu.ru,cryptolocker
dga,16reztibtym9xkjodjxrqzqex,16reztibtym9xkjodjxrqzqex.net,newgoz
dga,vwxh7j2cj3br1c60dka1w5o52b,vwxh7j2cj3br1c60dka1w5o52b.net,newgoz
dga,72pxz51dyojc0u5g65b11owrjd,72pxz51dyojc0u5g65b11owrjd.com,gameoverdga
legit,adperium,adperium.com,legit
legit,cetroconcursos,cetroconcursos.org.br,legit
legit,superstore,superstore.travel,legit
dga,uabpqnlhjrsu,uabpqnlhjrsu.ru,cryptolocker
legit,gfi,gfi.com,alexa
dga,11p4a5t1mn7pxz1lhgdd4k6tzsl,11p4a5t1mn7pxz1lhgdd4k6tzsl.biz,newgoz
dga,da02b6bdb4dedaefcfaaf3290161802a,da02b6bdb4dedaefcfaaf3290161802a.org,bamital
dga,spothigh,spothigh.net,nivdort
dga,wentraise,wentraise.net,nivdort
dga,glfedajqoleshrhs,glfedajqoleshrhs.com,necurs
dga,qgulxgks,qgulxgks.ac,necurs
dga,cenoask,cenoask.ir,necurs
legit,findsomeone,findsomeone.co.nz,legit
legit,ridus,ridus.ru,alexa
legit,teledunet,teledunet.com,legit
dga,lordpast,lordpast.net,nivdort
legit,easyinline,easyinline.com,legit
legit,nextgen-auto,nextgen-auto.com,legit
dga,folgxfggkkjv,folgxfggkkjv.ru,cryptolocker
legit,jobcrusher,jobcrusher.com,legit
dga,iqpurpfgkkyd,iqpurpfgkkyd.ru,cryptolocker
legit,mh4g,mh4g.org,alexa
legit,blogbuzzer,blogbuzzer.com,legit
legit,linkarati,linkarati.com,alexa
legit,useqwitter,useqwitter.com,alexa
legit,supremenewyork,supremenewyork.com,alexa
dga,qdqhrqwhcukda,qdqhrqwhcukda.ru,cryptolocker
dga,kfhclaktfjwt,kfhclaktfjwt.ru,cryptolocker
legit,detonapremium,detonapremium.com.br,legit
dga,looqsjcoqkjxo,looqsjcoqkjxo.biz,cryptolocker
dga,fmjfgfqh,fmjfgfqh.to,necurs
legit,rongzi,rongzi.com,alexa
dga,bplqvxnisjnntbt,bplqvxnisjnntbt.ru,cryptolocker
legit,belambra,belambra.fr,legit
legit,metamorphozis,metamorphozis.com,legit
legit,weknowmemes,weknowmemes.com,alexa
legit,web1,web1.co,alexa
legit,nycsinglemom,nycsinglemom.com,legit
legit,citizensvoice,citizensvoice.com,legit
legit,zucchetti,zucchetti.com,legit
legit,500px,500px.com,alexa
legit,theblogfrog,theblogfrog.com,legit
dga,groupdont,groupdont.net,nivdort
dga,madenovember,madenovember.net,nivdort
legit,articlebiz,articlebiz.com,alexa
dga,qmylaleakdht,qmylaleakdht.ru,cryptolocker
dga,withheat,withheat.net,nivdort
dga,meatbone,meatbone.net,nivdort
dga,1juzmla1watlf61fq357n1q86huu,1juzmla1watlf61fq357n1q86huu.biz,newgoz
dga,pvpxxfemrxggepkvbihlrmjmf,pvpxxfemrxggepkvbihlrmjmf.ru,goz
dga,89ibay1ux0y1weir8631n58cyx,89ibay1ux0y1weir8631n58cyx.net,gameoverdga
dga,plqdxtahgdqanhj,plqdxtahgdqanhj.info,cryptolocker
dga,13iad13wza4k6ycerd87dgdru,13iad13wza4k6ycerd87dgdru.net,newgoz
dga,cqxuavwcyvav,cqxuavwcyvav.ru,cryptolocker
legit,belmond,belmond.com,alexa
legit,iphonehellas,iphonehellas.gr,legit
dga,lyfmfdyntjng,lyfmfdyntjng.biz,cryptolocker
legit,to-mati,to-mati.net,legit
dga,vhb51nsyh89wxfbyh31l1y9ru,vhb51nsyh89wxfbyh31l1y9ru.net,gameoverdga
dga,1d4d2z4a56bnum6fp841iaf5wa,1d4d2z4a56bnum6fp841iaf5wa.org,newgoz
dga,xnj3xlbda9pw1gnlptvqmizai,xnj3xlbda9pw1gnlptvqmizai.net,gameoverdga
dga,gfclbsbmicfch,gfclbsbmicfch.ru,cryptolocker
dga,ucyaejiskysuvh,ucyaejiskysuvh.ru,cryptolocker
dga,oaonxhcxenmjx,oaonxhcxenmjx.ru,cryptolocker
dga,ujriakceodiih,ujriakceodiih.ru,cryptolocker
legit,barchart,barchart.com,alexa
dga,eihyyxhxozcagyirhqsvkxnjgu,eihyyxhxozcagyirhqsvkxnjgu.ru,goz
